"The Play House","1921","G","06 Oct 1921","Short, Comedy, Fantasy","18 min","2552","7.8","tt0012570"
"Fantasia/2000","1999","G","16 Jun 2000","Animation, Family, Fantasy","74 min","25687","7.3","tt0120910"
"Men in Black II","2002","PG-13","03 Jul 2002","Action, Adventure, Comedy","88 min","248707","6.1","tt0120912"
"Titan A.E.","2000","PG","16 Jun 2000","Animation, Action, Adventure","94 min","50482","6.6","tt0120913"
"Star Wars: Episode I - The Phantom Menace","1999","PG","19 May 1999","Action, Adventure, Fantasy","136 min","462728","6.5","tt0120915"
"The Emperor's New Groove","2000","G","15 Dec 2000","Animation, Adventure, Comedy","78 min","116823","7.3","tt0120917"
"Corpse Bride","2005","PG","23 Sep 2005","Animation, Fantasy, Musical","77 min","175015","7.4","tt0121164"
"Drunken Master","1978","PG-13","05 Oct 1978","Comedy, Action","111 min","23280","7.6","tt0080179"
"Ghostbusters","1984","PG","08 Jun 1984","Comedy, Fantasy","105 min","240377","7.8","tt0121318"
"Star Wars: Episode II - Attack of the Clones","2002","PG","16 May 2002","Action, Adventure, Fantasy","142 min","397458","6.7","tt0121765"
"Star Wars: Episode III - Revenge of the Sith","2005","PG-13","19 May 2005","Action, Adventure, Fantasy","140 min","450856","7.7","tt0121766"
"Tatie Danielle","1990","PG-13","17 May 1991","Comedy, Drama","110 min","2301","7.1","tt0100747"
"Lethal Weapon 4","1998","R","10 Jul 1998","Action, Crime, Thriller","127 min","121570","6.6","tt0122151"
"The Spirit of Christmas","1995","R","N/A","Animation, Comedy, Short","5 min","2185","7.6","tt0122264"
"Return to Me","2000","PG","07 Apr 2000","Comedy, Drama, Romance","115 min","15957","6.9","tt0122459"
"Henry Fool","1997","R","19 Jun 1998","Comedy, Drama","137 min","5830","7.3","tt0122529"
"An Ideal Husband","1999","PG-13","18 Jun 1999","Comedy, Romance","97 min","12321","6.9","tt0122541"
"Jack the Bear","1993","PG-13","02 Apr 1993","Drama","99 min","3107","6.4","tt0107247"
"Liar Liar","1997","PG-13","21 Mar 1997","Comedy, Fantasy","86 min","199859","6.8","tt0119528"
"Ronin","1998","R","25 Sep 1998","Action, Adventure, Crime","122 min","139144","7.3","tt0122690"
"Small Soldiers","1998","PG-13","10 Jul 1998","Action, Adventure, Comedy","110 min","73974","6.1","tt0122718"
"Life Is Beautiful","1997","PG-13","12 Feb 1999","Comedy, Drama, Romance","116 min","362945","8.6","tt0118799"
"Analyze This","1999","R","05 Mar 1999","Comedy, Crime","103 min","118440","6.7","tt0122933"
"Arrival II","1998","R","06 Nov 1998","Action, Adventure, Sci-Fi","101 min","2219","3.8","tt0122961"
"Dead Man's Curve","1998","R","12 Aug 1998","Drama, Mystery, Romance","91 min","3875","5.9","tt0123034"
"The Other Sister","1999","PG-13","26 Feb 1999","Comedy, Drama, Romance","129 min","9970","6.4","tt0123209"
"Why Do Fools Fall in Love","1998","R","28 Aug 1998","Biography, Drama, Music","116 min","2845","6.2","tt0123324"
"Cube","1997","R","11 Jul 1998","Mystery, Sci-Fi, Thriller","90 min","149584","7.3","tt0123755"
"Gia","1998","R","31 Jan 1998","Biography, Drama","120 min","29636","7.0","tt0123865"
"Gold Diggers: The Secret of Bear Mountain","1995","PG","03 Nov 1995","Adventure, Drama, Mystery","93 min","3153","5.9","tt0113188"
"The Land Before Time V: The Mysterious Island","1997","G","09 Dec 1997","Animation, Adventure, Family","74 min","2570","5.9","tt0123950"
"Life","1999","R","16 Apr 1999","Comedy, Crime, Drama","108 min","32219","6.6","tt0123964"
"Madeline","1998","PG","10 Jul 1998","Comedy","88 min","4798","5.9","tt0123987"
"Strangeland","1998","R","02 Oct 1998","Horror, Thriller","85 min","5459","4.9","tt0124102"
"Two Girls and a Guy","1997","R","24 Apr 1998","Comedy, Drama","84 min","5807","5.6","tt0124179"
"Very Bad Things","1998","R","25 Nov 1998","Comedy, Crime, Thriller","100 min","38367","6.3","tt0124198"
"The Thief","1997","R","17 Jul 1998","Drama","96 min","3679","7.7","tt0124207"
"Michael Jackson: Bad","1987","PG","31 Aug 1987","Short, Crime, Drama","17 min","2751","7.7","tt0124288"
"The Big One","1997","PG-13","10 Apr 1998","Documentary, Comedy, Crime","91 min","6838","7.1","tt0124295"
"Blast from the Past","1999","PG-13","12 Feb 1999","Comedy, Drama, Romance","112 min","46220","6.5","tt0124298"
"The Cider House Rules","1999","PG-13","07 Jan 2000","Drama, Romance","126 min","76358","7.4","tt0124315"
"Return to Paradise","1998","R","14 Aug 1998","Drama, Romance, Thriller","111 min","11229","6.9","tt0124595"
"He Got Game","1998","R","01 May 1998","Drama, Sport","136 min","34527","6.9","tt0124718"
"The Boxer","1997","R","31 Dec 1997","Drama, Romance, Sport","113 min","13281","7.1","tt0118760"
"Simon Birch","1998","PG","11 Sep 1998","Comedy, Drama","114 min","17918","6.9","tt0124879"
"Thursday","1998","R","25 Sep 1998","Action, Comedy, Crime","87 min","13115","7.2","tt0124901"
"The Million Dollar Hotel","2000","R","10 Feb 2000","Drama, Mystery, Thriller","122 min","17870","5.9","tt0120753"
"Heartbreakers","2001","PG-13","23 Mar 2001","Comedy, Crime, Romance","123 min","42588","6.2","tt0125022"
"The Hanging Garden","1997","R","07 Nov 1997","Drama, Romance","91 min","2537","7.1","tt0125128"
"I Know What You Did Last Summer","1997","R","17 Oct 1997","Horror, Mystery, Thriller","100 min","97860","5.6","tt0119345"
"Notting Hill","1999","PG-13","28 May 1999","Comedy, Drama, Romance","124 min","188673","7.0","tt0125439"
"Paulie","1998","PG","17 Apr 1998","Adventure, Comedy, Drama","91 min","11153","6.4","tt0125454"
"Virus","1999","R","15 Jan 1999","Action, Horror, Thriller","99 min","20945","4.8","tt0120458"
"Open Your Eyes","1997","R","19 Dec 1997","Drama, Mystery, Romance","117 min","50226","7.8","tt0125659"
"Man on the Moon","1999","R","22 Dec 1999","Biography, Comedy, Drama","118 min","97034","7.4","tt0125664"
"Bongwater","1998","R","10 Jun 2013","Comedy, Romance","97 min","3948","5.7","tt0125678"
"Lulu on the Bridge","1998","PG-13","14 Aug 1998","Drama, Music, Mystery","103 min","3457","6.3","tt0125879"
"Outside Providence","1999","R","01 Sep 1999","Comedy, Drama, Romance","96 min","7583","6.4","tt0125971"
"Shrek","2001","PG","18 May 2001","Animation, Adventure, Comedy","90 min","430155","7.9","tt0126029"
"Chamatkar","1992","PG","08 Jul 1992","Comedy, Drama, Fantasy","171 min","3703","6.6","tt0126234"
"Cookie's Fortune","1999","PG-13","02 Apr 1999","Comedy, Drama","118 min","10987","7.0","tt0126250"
"Legionnaire","1998","R","03 Dec 1998","Action, Adventure, Drama","99 min","17644","5.3","tt0126388"
"Pecker","1998","R","09 Oct 1998","Comedy, Drama","87 min","11346","6.4","tt0126604"
"Blackjack","1998","R","12 May 1998","Action, Thriller","112 min","3118","4.9","tt0126816"
"The Loss of Sexual Innocence","1999","R","07 Jan 2000","Drama","106 min","2869","5.4","tt0126859"
"Election","1999","R","07 May 1999","Comedy, Drama","103 min","70424","7.3","tt0126886"
"For Love of the Game","1999","PG-13","17 Sep 1999","Drama, Romance, Sport","137 min","24958","6.5","tt0126916"
"Splendor","1999","R","12 May 2000","Comedy","93 min","2583","5.9","tt0127296"
"Waking the Dead","2000","R","24 Mar 2000","Drama, Mystery, Romance","105 min","5826","6.7","tt0127349"
"Who Am I?","1998","PG-13","17 Jan 1998","Action, Adventure, Comedy","108 min","26076","6.8","tt0127357"
"Almost Heroes","1998","PG-13","29 May 1998","Adventure, Comedy, Western","90 min","12219","5.8","tt0127415"
"Elizabeth","1998","R","19 Feb 1999","Biography, Drama, History","124 min","72299","7.5","tt0127536"
"Another Day in Paradise","1998","R","N/A","Crime, Drama, Thriller","101 min","7001","6.5","tt0127722"
"Can't Hardly Wait","1998","PG-13","12 Jun 1998","Comedy, Romance","100 min","36236","6.5","tt0127723"
"Tale of the Mummy","1998","R","13 Feb 1999","Adventure, Fantasy, Horror","88 min","2486","3.7","tt0127919"
"The Harmonists","1997","R","25 Dec 1997","Biography, Drama, Music","115 min","2702","7.2","tt0128133"
"Grey Owl","1999","PG-13","01 Oct 1999","Biography, Drama, Western","118 min","2690","6.0","tt0128239"
"Instinct","1999","R","04 Jun 1999","Drama, Thriller","126 min","26234","6.5","tt0128278"
"Rounders","1998","R","11 Sep 1998","Crime, Drama","121 min","115762","7.4","tt0128442"
"Rushmore","1998","R","19 Feb 1999","Comedy, Drama","93 min","126666","7.7","tt0128445"
"You've Got Mail","1998","PG","18 Dec 1998","Comedy, Drama, Romance","119 min","142040","6.5","tt0128853"
"Cinderella","1997","G","02 Nov 1997","Musical, Romance, Fantasy","88 min","4470","6.4","tt0128996"
"Hell's Kitchen","1998","R","19 Jan 2001","Drama, Crime","95 min","2103","4.9","tt0129136"
"The Iron Giant","1999","PG","06 Aug 1999","Animation, Action, Adventure","86 min","119543","8.0","tt0129167"
"The Out-of-Towners","1999","PG-13","02 Apr 1999","Comedy","90 min","9964","5.2","tt0129280"
"Patch Adams","1998","PG-13","25 Dec 1998","Biography, Comedy, Drama","115 min","75670","6.6","tt0129290"
"Ravenous","1999","R","19 Mar 1999","Horror, Thriller","101 min","28216","7.1","tt0129332"
"There's Something About Mary","1998","R","15 Jul 1998","Comedy, Romance","119 min","236543","7.1","tt0129387"
"Dennis the Menace Strikes Again!","1998","G","14 Jul 1998","Family, Comedy","71 min","2614","4.2","tt0129868"
"Desperation","2006","R","23 May 2006","Drama, Fantasy, Horror","131 min","8894","5.3","tt0129871"
"I Still Know What You Did Last Summer","1998","R","13 Nov 1998","Horror, Mystery, Thriller","100 min","52620","4.5","tt0130018"
"Mickey Blue Eyes","1999","PG-13","20 Aug 1999","Comedy, Crime, Romance","102 min","29089","5.8","tt0130121"
"Dinosaur","2000","PG","19 May 2000","Animation, Adventure, Family","82 min","35791","6.4","tt0130623"
"Run Lola Run","1998","R","18 Jun 1999","Crime, Thriller","80 min","155364","7.8","tt0130827"
"Bowfinger","1999","PG-13","13 Aug 1999","Comedy","97 min","54746","6.4","tt0131325"
"Edtv","1999","PG-13","26 Mar 1999","Comedy, Drama","122 min","34650","6.1","tt0131369"
"The Final Sacrifice","1990","PG-13","N/A","Adventure, Fantasy, Horror","78 min","4087","2.3","tt0131550"
"Rogue Trader","1999","R","25 Jun 1999","Crime, Drama, History","101 min","7507","6.3","tt0131566"
"Wing Commander","1999","PG-13","12 Mar 1999","Action, Adventure, Sci-Fi","100 min","14276","4.1","tt0131646"
"The Adventures of Rocky & Bullwinkle","2000","PG","30 Jun 2000","Animation, Adventure, Comedy","92 min","16096","4.1","tt0131704"
"BASEketball","1998","R","31 Jul 1998","Comedy, Sport","103 min","47411","6.6","tt0131857"
"Bowfinger","1999","PG-13","13 Aug 1999","Comedy","97 min","54266","6.4","tt0131325"
"Driven","2001","PG-13","27 Apr 2001","Action, Drama, Sport","116 min","33377","4.5","tt0132245"
"The Mummy","1999","PG-13","07 May 1999","Action, Adventure, Fantasy","125 min","294180","7.0","tt0120616"
"Mystery Men","1999","PG-13","06 Aug 1999","Action, Comedy, Fantasy","121 min","51913","6.0","tt0132347"
"Natural Born Killers","1994","R","26 Aug 1994","Crime, Drama, Romance","118 min","160301","7.3","tt0110632"
"October Sky","1999","PG","19 Feb 1999","Biography, Drama, Family","108 min","60803","7.8","tt0132477"
"At First Sight","1999","PG-13","15 Jan 1999","Drama, Romance","128 min","10847","5.9","tt0132512"
"The Crow: Salvation","2000","R","14 Jun 2000","Action, Crime, Fantasy","102 min","8385","5.0","tt0132910"
"Teaching Mrs. Tingle","1999","PG-13","20 Aug 1999","Comedy, Thriller","96 min","16741","5.2","tt0133046"
"The Matrix","1999","R","31 Mar 1999","Action, Sci-Fi","136 min","1119993","8.7","tt0133093"
"New Rose Hotel","1998","R","19 Mar 1999","Drama, Mystery, Sci-Fi","93 min","3394","4.8","tt0133122"
"Planet of the Apes","2001","PG-13","27 Jul 2001","Action, Adventure, Sci-Fi","119 min","170733","5.7","tt0133152"
"SLC Punk!","1998","R","16 Apr 1999","Comedy, Drama, Music","97 min","21351","7.5","tt0133189"
"Treasure Planet","2002","PG","27 Nov 2002","Animation, Adventure, Family","95 min","64599","7.1","tt0133240"
"Lovers of the Arctic Circle","1998","R","04 Sep 1998","Drama, Mystery, Romance","112 min","14788","7.8","tt0133363"
"Best Laid Plans","1999","R","14 May 1999","Crime, Drama, Thriller","92 min","6032","6.2","tt0133412"
"Breast Men","1997","R","13 Dec 1997","Comedy, Drama","95 min","3895","5.8","tt0133643"
"The Faculty","1998","R","25 Dec 1998","Horror, Mystery, Sci-Fi","104 min","87862","6.4","tt0133751"
"The Siege","1998","R","06 Nov 1998","Action, Thriller","116 min","55254","6.3","tt0133952"
"A Murder of Crows","1998","R","06 Jul 1999","Action, Crime, Thriller","102 min","6116","6.4","tt0133985"
"Another Day in Paradise","1998","R","N/A","Crime, Drama, Thriller","101 min","6945","6.5","tt0127722"
"Plunkett & Macleane","1999","R","02 Apr 1999","Action, Adventure, Crime","99 min","8427","6.4","tt0134033"
"The Rugrats Movie","1998","G","20 Nov 1998","Animation, Adventure, Comedy","79 min","13063","5.8","tt0134067"
"Scream 3","2000","R","04 Feb 2000","Horror, Mystery","116 min","93063","5.5","tt0134084"
"The Talented Mr. Ripley","1999","R","25 Dec 1999","Crime, Drama, Thriller","139 min","129193","7.3","tt0134119"
"Ride with the Devil","1999","R","05 Nov 1999","Drama, Romance, War","138 min","10864","6.8","tt0134154"
"8MM","1999","R","26 Feb 1999","Crime, Drama, Mystery","123 min","100768","6.5","tt0134273"
"Mystery, Alaska","1999","R","01 Oct 1999","Comedy, Drama, Sport","119 min","21590","6.6","tt0134618"
"Disturbing Behavior","1998","R","24 Jul 1998","Horror, Mystery, Sci-Fi","84 min","16605","5.5","tt0134619"
"Duets","2000","R","15 Sep 2000","Comedy, Drama, Music","112 min","7958","6.0","tt0134630"
"Pitch Black","2000","R","18 Feb 2000","Action, Horror, Sci-Fi","109 min","185016","7.1","tt0134847"
"Supernova","2000","PG-13","14 Jan 2000","Horror, Sci-Fi, Thriller","90 min","14123","4.7","tt0134983"
"Twilight","1998","R","06 Mar 1998","Crime, Drama, Mystery","94 min","7937","6.2","tt0119594"
"When Trumpets Fade","1998","R","27 Jun 1998","Action, Drama, War","95 min","4775","7.3","tt0135706"
"Hideous Kinky","1998","R","26 Apr 1999","Drama, Romance","98 min","5325","6.1","tt0136244"
"Instinct","1999","R","04 Jun 1999","Drama, Thriller","126 min","25911","6.5","tt0128278"
"200 Cigarettes","1999","R","26 Feb 1999","Comedy, Drama, Romance","101 min","12700","5.8","tt0137338"
"Arlington Road","1999","R","09 Jul 1999","Crime, Drama, Thriller","117 min","67704","7.2","tt0137363"
"Billy's Hollywood Screen Kiss","1998","R","24 Jul 1998","Comedy, Romance","92 min","3160","7.1","tt0137386"
"Autumn Tale","1998","PG","23 Sep 1998","Drama, Romance","112 min","3122","7.6","tt0137439"
"Entrapment","1999","PG-13","30 Apr 1999","Action, Crime, Romance","113 min","82901","6.2","tt0137494"
"Fight Club","1999","R","15 Oct 1999","Drama","139 min","1223898","8.9","tt0137523"
"Shakespeare in Love","1998","R","08 Jan 1999","Comedy, Drama, Romance","123 min","166464","7.2","tt0138097"
"The Astronaut's Wife","1999","R","27 Aug 1999","Drama, Sci-Fi, Thriller","109 min","43736","5.3","tt0138304"
"A Perfect Murder","1998","R","05 Jun 1998","Crime, Drama, Thriller","107 min","60646","6.5","tt0120787"
"Driven","2001","PG-13","27 Apr 2001","Action, Drama, Sport","116 min","32995","4.5","tt0132245"
"Girl","1998","R","16 May 1998","Comedy, Drama, Music","99 min","2329","5.8","tt0138467"
"Idle Hands","1999","R","30 Apr 1999","Comedy, Horror, Thriller","92 min","32666","6.2","tt0138510"
"Intolerable Cruelty","2003","PG-13","10 Oct 2003","Comedy, Crime, Romance","100 min","72423","6.3","tt0138524"
"Judas Kiss","1998","R","23 Apr 1999","Crime, Drama, Thriller","98 min","3100","6.4","tt0138541"
"Kurt & Courtney","1998","R","27 Feb 1998","Documentary, Biography, Music","95 min","5134","6.2","tt0138563"
"Phantasm IV: Oblivion","1998","R","13 Oct 1998","Horror, Sci-Fi","90 min","4179","5.7","tt0138703"
"Pi","1998","R","10 Jul 1998","Drama, Thriller","84 min","136235","7.5","tt0138704"
"The Road to El Dorado","2000","PG","31 Mar 2000","Animation, Adventure, Comedy","89 min","51734","6.9","tt0138749"
"There's Something About Mary","1998","R","15 Jul 1998","Comedy, Romance","119 min","233561","7.1","tt0129387"
"Three Seasons","1999","PG-13","30 Apr 1999","Drama","104 min","2734","7.3","tt0138874"
"The Yards","2000","R","27 Oct 2000","Crime, Drama, Romance","115 min","15554","6.4","tt0138946"
"Cruel Intentions","1999","R","05 Mar 1999","Drama, Romance","97 min","142088","6.9","tt0139134"
"Desert Heat","1999","R","25 Sep 1999","Action, Drama, Romance","95 min","6712","5.1","tt0139151"
"Go","1999","R","09 Apr 1999","Comedy, Crime, Thriller","102 min","57988","7.3","tt0139239"
"High Art","1998","R","12 Jun 1998","Drama, Romance","101 min","8086","6.7","tt0139362"
"Homeward Bound II: Lost in San Francisco","1996","G","08 Mar 1996","Adventure, Comedy, Family","89 min","9680","5.8","tt0116552"
"Lake Placid","1999","R","16 Jul 1999","Comedy, Horror, Sci-Fi","82 min","40397","5.6","tt0139414"
"Message in a Bottle","1999","PG-13","12 Feb 1999","Drama, Romance","131 min","27479","6.1","tt0139462"
"Training Day","2001","R","05 Oct 2001","Crime, Drama, Thriller","122 min","286145","7.7","tt0139654"
"True Crime","1999","R","19 Mar 1999","Crime, Drama, Mystery","127 min","24231","6.6","tt0139668"
"Varsity Blues","1999","R","15 Jan 1999","Comedy, Drama, Romance","106 min","33780","6.4","tt0139699"
"My Giant","1998","PG","10 Apr 1998","Comedy, Drama, Sport","103 min","5610","4.9","tt0120765"
"The Thirteenth Floor","1999","R","28 May 1999","Mystery, Sci-Fi, Thriller","100 min","48398","7.0","tt0139809"
"The Insider","1999","R","05 Nov 1999","Biography, Drama, Thriller","157 min","127381","7.9","tt0140352"
"A Midsummer Night's Dream","1999","PG-13","14 May 1999","Comedy, Fantasy, Romance","116 min","20675","6.5","tt0140379"
"Mumford","1999","R","24 Sep 1999","Comedy, Drama","112 min","8073","6.9","tt0140397"
"Your Friends & Neighbors","1998","R","21 Aug 1998","Comedy, Drama","100 min","6907","6.4","tt0119517"
"Air Bud: Golden Receiver","1998","G","14 Aug 1998","Comedy, Family, Sport","90 min","4097","4.4","tt0140796"
"Casper Meets Wendy","1998","PG","11 Nov 1998","Adventure, Comedy, Family","90 min","4503","5.3","tt0140883"
"Central Station","1998","R","20 Nov 1998","Drama","113 min","27752","8.0","tt0140888"
"Forces of Nature","1999","PG-13","19 Mar 1999","Comedy, Romance","105 min","25517","5.4","tt0141098"
"Free Enterprise","1998","R","04 Jun 1999","Comedy, Romance","113 min","2876","7.0","tt0141105"
"Jack Frost","1998","PG","11 Dec 1998","Comedy, Drama, Family","101 min","22579","5.2","tt0141109"
"Inspector Gadget","1999","PG","23 Jul 1999","Action, Adventure, Comedy","78 min","34594","4.1","tt0141369"
"Town & Country","2001","R","27 Apr 2001","Comedy, Romance","104 min","4039","4.3","tt0141907"
"U-571","2000","PG-13","21 Apr 2000","Action, War","116 min","63147","6.6","tt0141926"
"The Insider","1999","R","05 Nov 1999","Biography, Drama, Thriller","157 min","125965","7.9","tt0140352"
"The Insider","1999","R","05 Nov 1999","Biography, Drama, Thriller","157 min","125965","7.9","tt0140352"
"The War Zone","1999","R","11 Jun 1999","Drama","98 min","7837","7.4","tt0141974"
"The Corruptor","1999","R","12 Mar 1999","Action, Crime, Drama","110 min","14950","6.0","tt0142192"
"Crazy in Alabama","1999","PG-13","22 Oct 1999","Comedy, Crime, Drama","111 min","5771","6.3","tt0142201"
"Dragon Ball Z: Tree of Might","1990","PG","17 Mar 1998","Animation, Action, Adventure","60 min","4136","7.2","tt0142233"
"Dragon Ball Z: Fusion Reborn","1995","PG","04 Mar 1995","Animation, Action, Sci-Fi","51 min","5907","8.2","tt0142236"
"Big Daddy","1999","PG-13","25 Jun 1999","Comedy, Drama","93 min","151318","6.4","tt0142342"
"The Ninth Gate","1999","R","10 Mar 2000","Mystery, Thriller","133 min","131818","6.7","tt0142688"
"Resurrection","1999","R","05 Jun 1999","Crime, Drama, Horror","108 min","7050","6.1","tt0142804"
"The World Is Not Enough","1999","PG-13","19 Nov 1999","Action, Adventure, Thriller","128 min","148848","6.4","tt0143145"
"Molly","1999","PG-13","01 Jul 1999","Comedy, Drama, Romance","102 min","2226","5.8","tt0143746"
"Scratch","2001","R","07 Nov 2001","Documentary, Music","92 min","2305","7.9","tt0143861"
"American Psycho","2000","R","14 Apr 2000","Drama, Horror","102 min","330589","7.6","tt0144084"
"The Boondock Saints","1999","R","19 Nov 1999","Action, Crime, Thriller","108 min","191214","7.9","tt0144117"
"Bride of Chucky","1998","R","16 Oct 1998","Comedy, Horror, Romance","89 min","37633","5.3","tt0144120"
"Bride of Chucky","1998","R","16 Oct 1998","Comedy, Horror, Romance","89 min","37070","5.3","tt0144120"
"Committed","2000","R","14 Jul 2000","Comedy, Drama","98 min","3078","5.2","tt0144142"
"Dick","1999","PG-13","04 Aug 1999","Comedy","94 min","15677","6.1","tt0144168"
"The Girl on the Bridge","1999","R","31 Mar 1999","Comedy, Drama, Romance","90 min","10571","7.7","tt0144201"
"The General's Daughter","1999","R","18 Jun 1999","Drama, Mystery, Thriller","116 min","40538","6.2","tt0144214"
"Nutty Professor II: The Klumps","2000","PG-13","28 Jul 2000","Comedy, Fantasy, Romance","106 min","37571","4.3","tt0144528"
"The Pentagon Wars","1998","R","28 Feb 1998","Comedy, War","104 min","2275","7.3","tt0144550"
"Puddle Cruiser","1996","R","N/A","Comedy, Drama, Romance","102 min","2096","5.7","tt0144557"
"Three to Tango","1999","PG-13","22 Oct 1999","Comedy, Romance","98 min","15994","6.1","tt0144640"
"Xiu Xiu: The Sent-Down Girl","1998","R","16 Nov 2000","Drama","99 min","2645","7.5","tt0115005"
"Holy Smoke","1999","R","18 Feb 2000","Drama, Comedy","115 min","11770","5.9","tt0144715"
"The Rage: Carrie 2","1999","R","12 Mar 1999","Horror, Sci-Fi, Thriller","104 min","12720","4.6","tt0144814"
"Highlander: Endgame","2000","R","01 Sep 2000","Action, Adventure, Fantasy","87 min","15609","4.5","tt0144964"
"Spider-Man","2002","PG-13","03 May 2002","Action, Adventure","121 min","504176","7.3","tt0145487"
"Sunshine","1999","R","14 Jul 2000","Drama, History, Romance","181 min","10810","7.5","tt0145503"
"Time Chasers","1994","PG-13","17 Mar 1994","Sci-Fi","89 min","2444","2.3","tt0145529"
"Stigmata","1999","R","10 Sep 1999","Horror","103 min","52436","6.2","tt0145531"
"Two Hands","1999","R","29 Jul 1999","Comedy, Crime, Thriller","103 min","7873","7.2","tt0145547"
"Angela's Ashes","1999","R","21 Jan 2000","Drama","145 min","16391","7.3","tt0145653"
"Austin Powers: The Spy Who Shagged Me","1999","PG-13","11 Jun 1999","Action, Adventure, Comedy","95 min","171595","6.6","tt0145660"
"The Bone Collector","1999","R","05 Nov 1999","Crime, Drama, Mystery","118 min","112445","6.6","tt0145681"
"Playing by Heart","1998","R","06 Aug 1999","Comedy, Drama, Romance","121 min","16063","7.2","tt0145734"
"Simply Irresistible","1999","PG-13","05 Feb 1999","Comedy, Drama, Fantasy","96 min","11097","5.2","tt0145893"
"Naqoyqatsi","2002","PG","21 Jan 2003","Documentary, Music","89 min","3930","6.7","tt0145937"
"The Rat Pack","1998","R","22 Aug 1998","Drama","120 min","2344","6.8","tt0146165"
"Thirteen Days","2000","PG-13","12 Jan 2001","Drama, History, Thriller","145 min","43721","7.3","tt0146309"
"Lara Croft: Tomb Raider","2001","PG-13","15 Jun 2001","Action, Adventure, Fantasy","100 min","148239","5.7","tt0146316"
"Urban Legend","1998","R","25 Sep 1998","Horror, Mystery, Thriller","99 min","45695","5.5","tt0146336"
"Addams Family Reunion","1998","PG","22 Sep 1998","Comedy, Family, Fantasy","87 min","2767","3.9","tt0146402"
"End of Days","1999","R","24 Nov 1999","Action, Fantasy, Horror","121 min","85409","5.7","tt0146675"
"Any Given Sunday","1999","R","22 Dec 1999","Drama, Sport","162 min","93706","6.8","tt0146838"
"High Fidelity","2000","R","31 Mar 2000","Comedy, Drama, Music","113 min","136376","7.6","tt0146882"
"Judgment Night","1993","R","15 Oct 1993","Action, Crime, Drama","110 min","11222","6.6","tt0107286"
"The Legend of Bagger Vance","2000","PG-13","03 Nov 2000","Drama, Fantasy, Sport","126 min","43272","6.7","tt0146984"
"Little Voice","1998","R","04 Dec 1998","Comedy, Drama, Music","97 min","13535","7.0","tt0147004"
"Thick as Thieves","1999","R","09 Apr 1999","Crime, Drama","93 min","2013","6.2","tt0147599"
"10 Things I Hate About You","1999","PG-13","31 Mar 1999","Comedy, Drama, Romance","97 min","205054","7.2","tt0147800"
"Mary, Queen of Scots","1971","PG-13","29 Mar 1972","Biography, Drama, History","128 min","2923","7.4","tt0067402"
"Still Crazy","1998","R","22 Jan 1999","Comedy, Drama, Music","95 min","6263","7.1","tt0149151"
"Deep Blue Sea","1999","R","28 Jul 1999","Action, Sci-Fi, Thriller","105 min","93579","5.8","tt0149261"
"Where the Money Is","2000","PG-13","14 Apr 2000","Drama, Comedy, Crime","89 min","4442","6.3","tt0149367"
"All the Pretty Horses","2000","PG-13","25 Dec 2000","Drama, Romance, Western","116 min","11022","5.8","tt0149624"
"Anywhere But Here","1999","PG-13","12 Nov 1999","Comedy, Drama","114 min","14267","6.1","tt0149691"
"Besieged","1998","R","21 May 1999","Drama, Romance","93 min","3675","7.0","tt0149723"
"Children of the Corn V: Fields of Terror","1998","R","21 Jun 1998","Horror, Thriller","83 min","3260","4.0","tt0150111"
"Cradle Will Rock","1999","R","21 Jan 2000","Drama","132 min","7913","6.9","tt0150216"
"Double Jeopardy","1999","R","24 Sep 1999","Crime, Mystery, Thriller","105 min","53591","6.3","tt0150377"
"The Godfather Trilogy: 1901-1980","1992","R","N/A","Crime, Drama, Thriller","583 min","13099","9.2","tt0150742"
"Hilary and Jackie","1998","R","15 Jan 1999","Biography, Drama, Music","121 min","8513","7.4","tt0150915"
"The Messenger: The Story of Joan of Arc","1999","R","12 Nov 1999","Adventure, Biography, Drama","148 min","54030","6.4","tt0151137"
"Topsy-Turvy","1999","R","11 Feb 2000","Biography, Comedy, Drama","154 min","9725","7.4","tt0151568"
"The Minus Man","1999","R","08 Oct 1999","Crime, Drama, Mystery","111 min","5434","6.2","tt0151582"
"My Name Is Joe","1998","R","22 Jan 1999","Drama, Romance","105 min","6000","7.5","tt0151691"
"Never Been Kissed","1999","PG-13","09 Apr 1999","Comedy, Drama, Romance","107 min","64375","6.0","tt0151738"
"Office Space","1999","R","19 Feb 1999","Comedy","89 min","189674","7.8","tt0151804"
"Simon Birch","1998","PG","11 Sep 1998","Comedy, Drama","114 min","17793","6.9","tt0124879"
"Up at the Villa","2000","PG-13","19 May 2000","Drama, Romance","115 min","2250","5.9","tt0153464"
"The Celebration","1998","R","19 Jun 1998","Drama","105 min","63334","8.1","tt0154420"
"The Idiots","1998","R","17 Jul 1998","Comedy, Drama","117 min","22860","6.9","tt0154421"
"8 ½ Women","1999","R","10 Dec 1999","Comedy, Drama","118 min","3289","5.8","tt0154443"
"Following","1998","R","05 Nov 1999","Mystery, Thriller","69 min","61718","7.6","tt0154506"
"The Thomas Crown Affair","1999","R","06 Aug 1999","Crime, Romance, Thriller","113 min","70232","6.8","tt0155267"
"The Winslow Boy","1999","G","16 Apr 1999","Drama, Romance","104 min","6261","7.3","tt0155388"
